,title,year,vote_count,vote_average,popularity,genres,Science Fiction,Action,War,Adventure,Horror,Thriller,History,Documentary,Romance,Music,Drama,Animation,Mystery,Western,TV Movie,Fantasy,Comedy,Crime,Family
13258,Marley & Me,2008,1392,6,9.729748,"['Comedy', 'Family']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13264,Ponyo,2008,953,7,8.470945,"['Animation', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13286,Ip Man,2008,1309,7,6.004257,"['Drama', 'Action', 'History']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13297,Bride Wars,2009,884,5,8.33501,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13317,Underworld: Rise of the Lycans,2009,1447,6,11.654958,"['Fantasy', 'Action', 'Adventure', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13318,Inkheart,2008,610,6,13.570926,"['Adventure', 'Family', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13334,Paul Blart: Mall Cop,2009,807,5,13.003122,"['Action', 'Adventure', 'Comedy', 'Family']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
13371,Coraline,2009,1432,7,16.639915,"['Animation', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13378,Push,2009,671,5,11.596222,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13381,He's Just Not That Into You,2009,988,6,8.376094,"['Comedy', 'Romance', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13457,Friday the 13th,2009,566,5,14.20229,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13492,"I Love You, Man",2009,531,6,12.929653,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13502,Knowing,2009,1528,5,9.806904,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
13507,The Girl with the Dragon Tattoo,2009,1020,7,9.858687,"['Drama', 'Thriller', 'Crime', 'Mystery']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
13524,Monsters vs Aliens,2009,1464,6,14.243634,"['Animation', 'Family', 'Adventure', 'Science Fiction']",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
13550,Adventureland,2009,748,6,6.77887,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13554,Confessions of a Shopaholic,2009,787,6,8.198789,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13566,Dragonball Evolution,2009,475,2,8.876305,"['Action', 'Adventure', 'Fantasy', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13581,Fast & Furious,2009,2426,6,1.498902,"['Action', 'Crime', 'Drama', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13598,The Boat That Rocked,2009,678,7,8.395618,"['Drama', 'Comedy']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13602,17 Again,2009,1388,6,11.362762,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13605,Inglourious Basterds,2009,6598,7,16.89564,"['Drama', 'Action', 'Thriller', 'War']",0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13606,State of Play,2009,489,6,8.905732,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13616,Crank: High Voltage,2009,878,5,10.044642,"['Action', 'Thriller', 'Crime']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13622,Moon,2009,1831,7,13.336773,"['Science Fiction', 'Drama']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13635,X-Men Origins: Wolverine,2009,4086,6,1.456541,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13643,Star Trek,2009,4574,7,15.362632,"['Science Fiction', 'Action', 'Adventure']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,Angels & Demons,2009,2183,6,22.211558,"['Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13693,Terminator Salvation,2009,2496,5,16.507496,"['Action', 'Science Fiction', 'Thriller']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13694,Night at the Museum: Battle of the Smithsonian,2009,2026,5,15.417181,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
13720,The Last House on the Left,2009,449,6,13.634766,"['Crime', 'Thriller', 'Horror', 'Drama']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13723,Drag Me to Hell,2009,995,6,15.809588,"['Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13724,Up,2009,7048,7,19.330884,"['Animation', 'Comedy', 'Family', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
13746,The Hangover,2009,6324,7,23.947351,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13748,Antichrist,2009,687,6,7.769607,"['Drama', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13780,The Taking of Pelham 1 2 3,2009,971,6,15.09911,"['Thriller', 'Drama', 'Crime']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
13798,The Proposal,2009,1858,6,8.058337,"['Comedy', 'Romance', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13803,Year One,2009,538,4,10.087637,"['Comedy', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13817,The Hurt Locker,2008,1881,7,9.403724,"['Drama', 'Thriller', 'War']",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13833,Transformers: Revenge of the Fallen,2009,3192,6,4.351756,"['Science Fiction', 'Action', 'Adventure']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13843,Ghosts of Girlfriends Past,2009,716,5,8.401493,"['Fantasy', 'Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
13847,Public Enemies,2009,1371,6,10.364794,"['History', 'Crime', 'Drama']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
13848,Ice Age: Dawn of the Dinosaurs,2009,2330,6,12.980624,"['Animation', 'Comedy', 'Family', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
13863,My Sister's Keeper,2009,614,7,6.793972,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13874,(500) Days of Summer,2009,2993,7,16.376657,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
13880,Brüno,2009,528,5,8.543888,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13893,Harry Potter and the Half-Blood Prince,2009,5435,7,19.083723,"['Adventure', 'Fantasy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13914,The Imaginarium of Doctor Parnassus,2009,885,6,6.859934,"['Adventure', 'Fantasy', 'Mystery']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
13948,Orphan,2009,1296,6,8.730934,"['Horror', 'Thriller', 'Mystery']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13952,The Ugly Truth,2009,1005,6,8.450799,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
13966,District 9,2009,3451,7,11.589835,['Science Fiction'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13967,Julie & Julia,2009,579,6,8.142089,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
13970,Race to Witch Mountain,2009,520,5,8.176147,"['Adventure', 'Family', 'Fantasy', 'Science Fiction', 'Thriller', 'Action']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
13974,Hannah Montana: The Movie,2009,465,6,6.332878,"['Comedy', 'Drama', 'Family', 'Music', 'Romance']",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
13975,G.I. Joe: The Rise of Cobra,2009,1988,5,11.787058,"['Adventure', 'Action', 'Thriller', 'Science Fiction']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14024,The Time Traveler's Wife,2009,815,6,13.682598,"['Drama', 'Romance', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
14044,G-Force,2009,519,5,9.163791,"['Fantasy', 'Action', 'Adventure', 'Family', 'Comedy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
14052,Bronson,2008,756,6,9.521043,"['Drama', 'Action', 'Crime']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14115,The Secret in Their Eyes,2009,638,7,11.251632,"['Crime', 'Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
14117,9,2009,1291,6,18.502877,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14134,Pandorum,2009,783,6,10.391425,"['Action', 'Horror', 'Mystery', 'Science Fiction', 'Thriller']",1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14141,The Men Who Stare at Goats,2009,755,5,6.253084,"['Comedy', 'War']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14156,Jennifer's Body,2009,858,5,13.483131,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14165,The Final Destination,2009,851,5,8.805723,"['Horror', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14166,Gamer,2009,778,5,9.730681,"['Action', 'Thriller', 'Science Fiction']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14167,Cloudy with a Chance of Meatballs,2009,1799,6,11.665693,"['Animation', 'Comedy', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14192,Paranormal Activity,2007,1351,5,12.706424,"['Horror', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14216,A Serious Man,2009,492,6,7.971424,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
14231,The Invention of Lying,2009,523,6,7.087161,"['Comedy', 'Romance', 'Fantasy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
14234,Surrogates,2009,1219,5,16.211937,"['Action', 'Science Fiction', 'Thriller']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14236,Zombieland,2009,3655,7,11.063029,"['Comedy', 'Horror']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14258,Couples Retreat,2009,601,5,15.152577,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14283,Where the Wild Things Are,2009,580,6,12.36223,"['Family', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14301,Law Abiding Citizen,2009,1522,7,16.639047,"['Drama', 'Crime', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14310,Mary and Max,2009,596,7,8.888393,"['Animation', 'Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
14334,Up in the Air,2009,1246,6,8.338562,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14359,Saw VI,2009,755,6,17.360894,"['Horror', 'Mystery']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14378,Fantastic Mr. Fox,2009,1206,7,8.695893,"['Adventure', 'Animation', 'Comedy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14394,A Christmas Carol,2009,1137,6,12.869273,"['Animation', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
14416,2012,2009,4994,5,16.698628,"['Action', 'Adventure', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14417,The Box,2009,610,5,10.424946,"['Thriller', 'Science Fiction']",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14421,The Fourth Kind,2009,451,5,13.751992,"['Mystery', 'Science Fiction', 'Thriller']",1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14425,The Twilight Saga: New Moon,2009,2518,5,30.121292,"['Adventure', 'Fantasy', 'Drama', 'Romance']",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
14452,Brothers,2009,650,6,9.108917,"['Drama', 'Thriller', 'War']",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14465,The Blind Side,2009,1626,7,12.753109,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14484,Planet 51,2009,573,5,10.44244,"['Science Fiction', 'Animation', 'Family', 'Comedy', 'Adventure']",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
14489,A Single Man,2009,475,7,10.952545,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14493,The Lovely Bones,2009,1101,6,12.738789,"['Fantasy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14494,Invictus,2009,1150,7,9.109838,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14496,The Princess and the Frog,2009,1293,6,16.616517,"['Romance', 'Family', 'Animation', 'Music']",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
14551,Avatar,2009,12114,7,185.070892,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14557,Sherlock Holmes,2009,5883,7,15.68604,"['Action', 'Adventure', 'Crime', 'Mystery']",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14562,Alvin and the Chipmunks: The Squeakquel,2009,688,5,9.909961,"['Comedy', 'Family', 'Animation', 'Fantasy', 'Music']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1
14572,American Pie Presents: The Book of Love,2009,454,5,7.432114,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14620,Daybreakers,2009,646,6,10.038613,"['Fantasy', 'Horror', 'Action', 'Thriller', 'Science Fiction']",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14625,Hachi: A Dog's Tale,2009,1769,7,8.621359,"['Drama', 'Family']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
14630,Leap Year,2010,474,6,7.432311,"['Romance', 'Comedy']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14631,The Book of Eli,2010,2207,6,14.39853,"['Action', 'Thriller', 'Science Fiction']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14632,The Girl Who Kicked the Hornet's Nest,2009,451,7,8.405013,"['Action', 'Thriller', 'Crime', 'Mystery']",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
14710,Asterix at the Olympic Games,2008,486,5,9.671944,"['Fantasy', 'Adventure', 'Comedy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
14732,3 Idiots,2009,850,7,7.675621,"['Drama', 'Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14740,Legion,2010,643,5,13.795875,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14778,Edge of Darkness,2010,496,6,9.554067,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
14784,Triangle,2009,623,6,10.217404,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,I Love You Phillip Morris,2009,514,6,5.773752,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
14822,Valentine's Day,2010,1043,5,7.466721,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14823,The Wolfman,2010,562,5,9.297209,"['Drama', 'Horror', 'Thriller']",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14825,Shutter Island,2010,6559,7,15.813629,"['Drama', 'Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
14839,The Girl Who Played with Fire,2009,561,6,14.38601,"['Drama', 'Action', 'Thriller', 'Crime', 'Mystery']",0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
14841,Percy Jackson & the Olympians: The Lightning Thief,2010,2079,6,9.785895,"['Adventure', 'Fantasy', 'Family']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14842,Cop Out,2010,518,5,14.313079,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
14845,The Ghost Writer,2010,681,6,6.76482,"['Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14872,The Crazies,2010,649,6,10.914556,"['Mystery', 'Horror', 'Action']",0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14873,Dear John,2010,1302,6,8.371479,"['Drama', 'Romance', 'War']",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14875,Tooth Fairy,2010,500,5,6.74468,"['Comedy', 'Family', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
14884,[REC]²,2009,496,6,8.853168,"['Thriller', 'Horror']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14892,Alice in Wonderland,2010,4773,6,17.285093,"['Family', 'Fantasy', 'Adventure']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
14894,Green Zone,2010,730,6,11.174041,"['War', 'Action', 'Adventure', 'Drama', 'Thriller']",0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14899,From Paris with Love,2010,684,6,6.885593,"['Action', 'Crime', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14904,Dorian Gray,2009,588,5,11.069608,"['Fantasy', 'Drama', 'Thriller']",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
14910,She's Out of My League,2010,544,5,8.101247,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14915,Remember Me,2010,980,6,8.307719,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
14926,Frozen,2010,586,5,10.245682,['Thriller'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14943,The Bounty Hunter,2010,878,5,6.715263,['Action'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14963,Repo Men,2010,627,6,7.502967,"['Action', 'Science Fiction', 'Thriller', 'Crime']",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
14968,Case 39,2009,580,6,9.644085,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14977,Hot Tub Time Machine,2010,911,5,11.967652,"['Science Fiction', 'Comedy', 'Adventure']",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14978,Chloe,2009,514,5,10.445867,"['Drama', 'Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
14984,How to Train Your Dragon,2010,4319,7,14.416681,"['Fantasy', 'Adventure', 'Animation', 'Family']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
15006,Clash of the Titans,2010,2280,5,11.972347,"['Adventure', 'Fantasy', 'Action']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15017,Kick-Ass,2010,4747,7,17.26045,"['Action', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15026,Date Night,2010,1148,5,8.443736,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15126,The Losers,2010,522,6,12.798367,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']",0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
15129,The Last Song,2010,959,7,5.541073,"['Drama', 'Family', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
15132,The Human Centipede (First Sequence),2009,528,4,12.84585,['Horror'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15153,Iron Man 2,2010,6969,6,19.083344,"['Adventure', 'Action', 'Science Fiction']",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15185,A Nightmare on Elm Street,2010,771,5,10.40191,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15202,Robin Hood,2010,1434,6,10.56812,"['Action', 'Adventure']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15241,Blue Valentine,2010,911,6,11.107914,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15242,Killers,2010,792,5,6.540621,"['Action', 'Comedy', 'Thriller', 'Romance']",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
15257,Buried,2010,853,6,7.389437,"['Drama', 'Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
15265,Prince of Persia: The Sands of Time,2010,2372,6,18.459955,"['Adventure', 'Fantasy', 'Action', 'Romance']",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
15281,Sex and the City 2,2010,434,5,7.255991,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
15289,Get Him to the Greek,2010,626,5,7.33335,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15299,The Back-Up Plan,2010,468,5,6.629999,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15300,Splice,2009,682,5,8.181407,"['Horror', 'Thriller', 'Science Fiction']",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15310,Letters to Juliet,2010,823,6,7.282488,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
15320,Exam,2009,531,6,5.810371,"['Thriller', 'Mystery']",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15344,The A-Team,2010,1737,6,16.747793,"['Thriller', 'Action', 'Adventure', 'Comedy', 'Crime']",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
15348,Toy Story 3,2010,4710,7,16.96647,"['Animation', 'Family', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
15357,Winter's Bone,2010,575,6,7.27941,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15372,Shrek Forever After,2010,2021,6,11.803808,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
15408,The Twilight Saga: Eclipse,2010,2382,5,34.047399,"['Adventure', 'Fantasy', 'Drama', 'Romance']",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
15422,The Last Airbender,2010,1180,4,9.544657,"['Action', 'Adventure', 'Family', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15463,Predators,2010,1231,6,9.034929,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15472,Despicable Me,2010,6595,7,22.274502,"['Animation', 'Family']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15480,Inception,2010,14075,8,29.108149,"['Action', 'Thriller', 'Science Fiction', 'Mystery', 'Adventure']",1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15481,Grown Ups,2010,1746,6,23.981251,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15483,The Sorcerer's Apprentice,2010,1526,5,12.533525,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
15487,Knight and Day,2010,1583,5,12.758942,"['Action', 'Comedy']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15496,The Karate Kid,2010,1675,6,11.690781,"['Action', 'Adventure', 'Drama', 'Family']",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
15504,The Kids Are All Right,2010,512,6,5.899155,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15511,Batman: Under the Red Hood,2010,459,7,7.039325,"['Action', 'Animation']",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15516,Salt,2010,2125,6,8.704455,"['Action', 'Mystery', 'Thriller']",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15530,Mr. Nobody,2009,1616,7,11.817059,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
15540,Dinner for Schmucks,2010,542,5,11.623718,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15544,Nanny McPhee and the Big Bang,2010,450,6,8.983275,"['Comedy', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15571,Ip Man 2,2010,684,7,1.9602,"['Action', 'History', 'Drama']",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
15579,Charlie St. Cloud,2010,589,6,6.273131,['Drama'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15581,The Other Guys,2010,1406,6,12.536621,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
